Date,Equity
2015-04-04,10000.0
2015-04-05,10000.0
2015-04-06,10000.0
2015-04-07,10000.0
2015-04-08,10000.0
2015-04-09,10000.0
2015-04-10,10000.0
2015-04-11,10000.0
2015-04-12,10000.0
2015-04-13,10000.0
2015-04-14,10000.0
2015-04-15,10000.0
2015-04-16,10000.0
2015-04-17,10000.0
2015-04-18,10000.0
2015-04-19,10000.0
2015-04-20,10000.0
2015-04-21,10000.0
2015-04-22,10000.0
2015-04-23,10000.0
2015-04-24,10000.0
2015-04-25,10000.0
2015-04-26,10000.0
2015-04-27,10000.0
2015-04-28,10000.0
2015-04-29,10000.0
2015-04-30,10000.0
2015-05-01,10000.0
2015-05-02,10000.0
2015-05-03,9995.0
2015-05-04,9934.124449855444
2015-05-05,9934.124449855444
2015-05-06,9934.124449855444
2015-05-07,9934.124449855444
2015-05-08,9929.157387630517
2015-05-09,9841.151830243365
2015-05-10,9841.151830243365
2015-05-11,9841.151830243365
2015-05-12,9841.151830243365
2015-05-13,9841.151830243365
2015-05-14,9841.151830243365
2015-05-15,9841.151830243365
2015-05-16,9841.151830243365
2015-05-17,9841.151830243365
2015-05-18,9841.151830243365
2015-05-19,9841.151830243365
2015-05-20,9841.151830243365
2015-05-21,9841.151830243365
2015-05-22,9841.151830243365
2015-05-23,9841.151830243365
2015-05-24,9841.151830243365
2015-05-25,9841.151830243365
2015-05-26,9841.151830243365
2015-05-27,9841.151830243365
2015-05-28,9841.151830243365
2015-05-29,9841.151830243365
2015-05-30,9841.151830243365
2015-05-31,9841.151830243365
2015-06-01,9841.151830243365
2015-06-02,9841.151830243365
2015-06-03,9841.151830243365
2015-06-04,9841.151830243365
2015-06-05,9841.151830243365
2015-06-06,9841.151830243365
2015-06-07,9841.151830243365
2015-06-08,9841.151830243365
2015-06-09,9841.151830243365
2015-06-10,9841.151830243365
2015-06-11,9841.151830243365
2015-06-12,9841.151830243365
2015-06-13,9841.151830243365
2015-06-14,9841.151830243365
2015-06-15,9841.151830243365
2015-06-16,9836.231254328244
2015-06-17,9767.950626620777
2015-06-18,9767.950626620777
2015-06-19,9767.950626620777
2015-06-20,9767.950626620777
2015-06-21,9767.950626620777
2015-06-22,9767.950626620777
2015-06-23,9767.950626620777
2015-06-24,9767.950626620777
2015-06-25,9767.950626620777
2015-06-26,9767.950626620777
2015-06-27,9763.066651307467
2015-06-28,9680.900281908383
2015-06-29,9676.05983176743
2015-06-30,9899.602567166545
2015-07-01,9725.725486364743
2015-07-02,9725.725486364743
2015-07-03,9725.725486364743
2015-07-04,9725.725486364743
2015-07-05,9720.86262362156
2015-07-06,9612.385101673892
2015-07-07,9612.385101673892
2015-07-08,9612.385101673892
2015-07-09,9612.385101673892
2015-07-10,9607.578909123054
2015-07-11,9880.893058048168
2015-07-12,10461.891466495488
2015-07-13,9803.56109875095
2015-07-14,9803.56109875095
2015-07-15,9803.56109875095
2015-07-16,9803.56109875095
2015-07-17,9803.56109875095
2015-07-18,9803.56109875095
2015-07-19,9803.56109875095
